	summarized	lineages	abundances	resid	coverage
01_13_25_PLJAN05_R1__E0000000__X00__250205_01-13-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.3514544999909891), ('KP.3.1.1* (KP.3.1.1.X)', 0.32474199999938624), ('BA.2.86* (BA.2.86.X)', 0.16103519988084747), ('LP.8.1* (LP.8.1.X)', 0.14553979998134967), ('Other', 0.017228499998867355)]	MC.19.1 XEC.9 LB.1.1 XEC LP.8.1.4 LP.8.1.6 MC.10.1.8 PD.3 KP.2.3.6 MC.10.1.3 XEK.8 QH.1	0.26346700 0.23265600 0.13465000 0.11879850 0.05976660 0.04579742 0.03812950 0.03053440 0.02638520 0.02314550 0.01722850 0.00944138	5.712411284153757	93.95712804735311
02_18_25_PLFEB09_R2__E0000000__X00__250308_SG_WW_1__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.39295700000493133), ('LP.8.1* (LP.8.1.X)', 0.29702199999534745), ('Other', 0.15711639999627863), ('KP.3.1.1* (KP.3.1.1.X)', 0.1328109999983087), ('XEC* (XEC.X)', 0.020093599999854286)]	KS.1.1 LP.8.1.6 XEW KP.2.10 NY.2 LP.8.1.5 MC.42 MC.10.1 MC.10.1.6 MC.23 XEC.2.2.1 MC.10.1.8	0.28670800 0.17620080 0.15711640 0.10624900 0.06500170 0.05581950 0.04687500 0.02699181 0.02699179 0.02130310 0.02009360 0.01064930	10.642540599708006	92.70976156238504
06_30_25_PLJUN16_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.5578926000029453), ('KP.3* (KP.3.X)', 0.17458299999972843), ('NB.1.8.1* (NB.1.8.1.X)', 0.1433167100011254), ('Other', 0.11067128999621065), ('Omicron', 0.013536399998211142)]	LP.8.1.3 MR.2 PQ.2.1 LP.8.1.1 NY.12 NB.1.8 XFC PQ.3	0.30232600 0.17458300 0.13461500 0.12778356 0.12778304 0.11067129 0.01353640 0.00870171	11.561807761345015	90.40230077249774
11_04_24_SBOCT31_R1_Z__E0000000__X00__241107_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.552221000000048), ('Omicron', 0.44552199999976333), ('BA.2.86* (BA.2.86.X)', 0.002256999999939885)]	MC.10 XEF XDY XDY.8 MC.27 KP.3.1.1 JN.11	0.42694500 0.29902000 0.07325187 0.07325013 0.06263810 0.06263790 0.00225700	4.998161365427087	87.23539444202923
06_10_24_SBJUN09_R1__E0000000__X00__240624_4_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7202469986173267), ('KP.3* (KP.3.X)', 0.27975299999997616)]	KP.1.1 KP.3.3.3 LB.1.1 JN.1.16.1 KP.2.3.6 ML.2 JN.1.16.3	0.31025360 0.25343720 0.21530100 0.13025660 0.05541740 0.02631580 0.00901840	6.608941091147009	85.09848510182925
06_30_25_ENCJUN18_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.4252199999928574), ('Omicron', 0.2330990000297047), ('Other', 0.1855309999827814), ('BA.2.86* (BA.2.86.X)', 0.1561499999878413)]	LP.8.1.2 XEF.3 NB.1.8 NL.19	0.42522000 0.23309900 0.18553100 0.15615000	14.200949025469113	72.47433367889509
06_24_24_PLJUN16_R2__E0000000__X00__240627_2_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7546163999046783), ('KP.3* (KP.3.X)', 0.13742869983299044), ('KP.3.1.1* (KP.3.1.1.X)', 0.09474889984630812), ('Other', 0.013205999991958784)]	JN.1.11 KP.2.18 KP.3.5 NK.1 MC.42 JN.1.16.2 KP.1 LB.1.8 KP.2.3.9 KP.2.3 KP.2.3.3 KP.2.3.2 KP.3.3.10 XDP.1 MC.10.1.3	0.18471700 0.17348900 0.12351200 0.09851640 0.09409100 0.06710300 0.05835240 0.05031600 0.03093301 0.03088619 0.03018258 0.03012082 0.01391670 0.01320600 0.00065790	5.819294156683837	95.82984984784136
12_30_24_SBDEC26_R1__E0000000__X00__250205_12-30-24_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.5180109999996676), ('Other', 0.24448500000018064), ('KP.3.1.1* (KP.3.1.1.X)', 0.23750399999967242)]	XEC.30 XEZ MC.42 MC.8 XEW XEC.2 MC.10 XEC.4.9 XEC.28	0.44608400 0.18698600 0.12973000 0.07464770 0.05749900 0.03960000 0.03312630 0.02139800 0.01092900	4.909914287076293	88.5697087248771
07_14_25_PLJUL07_R2__E0000000__X00__250718_SG_WW__001.variants.tsv	[('XFG* (XFG.X)', 0.48372099837135596), ('LP.8.1* (LP.8.1.X)', 0.35189499468714763), ('NB.1.8.1* (NB.1.8.1.X)', 0.08333330255477547), ('Other', 0.08105070219076718)]	XFG.14 NY.19 NY.11 PQ.1.1 XDV.1.3	0.48372100 0.24454999 0.10734500 0.08333330 0.08105070	5.503942073959102	42.965588736916025
09_16_24_ENCSEP13_R1__E0000000__X00__241003_SG_WW_1__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.4545449999998997), ('KP.3* (KP.3.X)', 0.35450238798905176), ('BA.2.86* (BA.2.86.X)', 0.19095261201064995)]	JN.1.11.1 KP.3.6 KP.3 MC.15 MC.27 MC.5 MC.21 KP.3.1.1 KP.3.3 LB.1.4.1	0.15321681 0.15321274 0.15321274 0.09090990 0.09090990 0.09090990 0.09090990 0.09090540 0.04807690 0.03773580	3.3918005507838753	57.957395579038895
09_23_24_SBSEP22_R2__E0000000__X00__241003_SG_WW_2__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9965159999997544), ('KP.3.1.1* (KP.3.1.1.X)', 0.0033449999996245493), ('Other', 9.515770009274084e-05), ('A', 4.3842300044178344e-05)]	KP.2.3.3 KP.1.1 KP.2.3.5 MC.35 XAW A.2.5.2	0.96643686 0.02445800 0.00562114 0.00334500 0.00009516 0.00004384	8.747516166142121	98.99341203223757
06_30_25_ENCJUN17_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.9752320000001442), ('Omicron', 0.024767999999856672)]	LP.8.1.2 NY.13 XFC	0.70588200 0.26935000 0.02476800	7.9140249128197375	66.96986924388857
03_03_25_PLFEB25_R1__E0000000__X00__250308_SG_WW_3__001.variants.tsv	[('KP.3* (KP.3.X)', 0.3073810001992007), ('LP.8.1* (LP.8.1.X)', 0.2570240998024519), ('XEC* (XEC.X)', 0.2477459978937989), ('Omicron', 0.17820600054640037), ('BA.2.86* (BA.2.86.X)', 0.009642899929276362)]	NY.16 XDY.4 XEC.4 KP.3.1 KP.3.3 XEC.2.3 XEC.2.3.1 KP.3.3.2 NY.16.1 LP.8.1.10 LP.8 LP.8.1.6 LP.8.1	0.18249300 0.17820600 0.14490700 0.14285700 0.11539500 0.05141950 0.05141950 0.04912900 0.04398200 0.01126330 0.00964290 0.00964290 0.00964290	7.530006737179232	91.91051065110524
11_04_24_ENCOCT30_R2_combined__E0000000__X00__241107_SG_WW_combined__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.4171749999997922), ('XEC* (XEC.X)', 0.3985189999996864), ('KP.3* (KP.3.X)', 0.13183243999941047), ('BA.2.86* (BA.2.86.X)', 0.05247356000039113)]	XEC.39 MC.19 MC.13.2 MC.13 KP.3.6 XEC.4.1.4 KP.3.3 XEC.4 MC.8 KP.1.1 MC.16 KP.3.3.4 LP.8.2 LP.8.2.1 KP.3.3.10 MC.30.1 XEC.30	0.29636288 0.14752644 0.11513851 0.09914749 0.06790644 0.05488100 0.05428200 0.04727500 0.04556350 0.04414601 0.00791557 0.00613497 0.00446655 0.00386100 0.00350903 0.00188349 0.00000012	6.5460554262118045	95.51884426311742
06_17_24_PLJUN09_R2__E0000000__X00__240627_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.8162087999945138), ('KP.3* (KP.3.X)', 0.18379119999911137)]	KP.5 KP.2 KP.3.1 LB.1.3 KP.1.1.3 LF.3 LB.1 LF.10 KP.3.3.10 KP.2.3.13 KP.2.4 JN.1.7.4 JN.1.24.1	0.21559620 0.18620250 0.14053000 0.08343710 0.06555210 0.05911870 0.05853640 0.04329000 0.04326120 0.04262110 0.02308590 0.02070780 0.01806100	8.21236024369637	94.88345650938032
11_04_24_ENCOCT29_R1__E0000000__X00__241107_SG_WW_3__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.3123972990802231), ('KP.3* (KP.3.X)', 0.29985370045973603), ('Other', 0.27661230000085785), ('XEC* (XEC.X)', 0.061666700000083674), ('KP.3.1.1* (KP.3.1.1.X)', 0.049469999999963536)]	XEW JN.1.16.5 KP.3 KP.3.6 KP.5 KP.3.3.1 XEC.4 MC.1 KP.3.3.7	0.27661230 0.21727700 0.10825400 0.10825270 0.09512030 0.06250000 0.06166670 0.04947000 0.02084700	6.000611854987407	81.98508510851754
12_16_24_PLDEC08_R1__E0000000__X00__241219_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.5012859282215295), ('KP.3.1.1* (KP.3.1.1.X)', 0.29038093505193197), ('XEC* (XEC.X)', 0.20833299837829095)]	XEC.4 MC.10 JN.1.32 JN.1.16.3 JN.1.32.1 JN.1.18.6 MC.38 MC.1 XEC.2.1	0.18570861 0.14942487 0.13761710 0.13761710 0.13761710 0.08843462 0.07499999 0.06595608 0.02262439	5.01672969597155	66.76922047955054
07_22_24_ENCJUL18_R1__E0000000__X00__240729_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.4693119997070026), ('KP.3* (KP.3.X)', 0.42037900012923124), ('KP.3.1.1* (KP.3.1.1.X)', 0.04767899991849448), ('Other', 0.038264999866039026), ('Omicron', 0.024364999975081625)]	KP.3.3 KP.3.3.10 JN.1.11.1 LB.1.3 KP.2 KP.2.3.3 MC.19 LB.1.3.1 XEW NN.1 XEP NL.16 MC.27 KP.3.1.1	0.25664200 0.16373700 0.14198394 0.09716410 0.09409036 0.05683430 0.04767194 0.04363010 0.03826500 0.03534840 0.02436500 0.00026080 0.00000353 0.00000353	6.2256713760702045	94.88680065545263
07_01_24_PLJUN26_R1__E0000000__X00__240712_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.589241199999425), ('KP.3* (KP.3.X)', 0.33019519999998137), ('KP.3.1.1* (KP.3.1.1.X)', 0.041233799999952934), ('Omicron', 0.03932980000003954)]	KP.1.1.3 JN.1.11.2 KP.3.1 KP.3.3.10 KP.2.3.6 KP.3.3 JN.1.16.1 MC.11 LB.1 LQ.3 JN.1.48.1 XEE XEJ KP.3.3.3	0.20306700 0.13419300 0.13120820 0.11532700 0.09628500 0.07287500 0.06251040 0.04123380 0.03846150 0.03061890 0.02410540 0.02240100 0.01692880 0.01078500	9.264688949152777	96.2077383540113
11_25_24_SBNOV19_R2__E0000000__X00__241205_SG_WW_3__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.5331330000066204), ('KP.3* (KP.3.X)', 0.46686699999151593)]	KP.3.3.10 KP.2.10 JN.1.11.1 LB.1.1	0.46686700 0.26769600 0.19711400 0.06832300	8.044047816949233	86.73377253118416
12_09_24_PLDEC03_R2__E0000000__X00__241212_SG_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.4175049999990317), ('KP.3.1.1* (KP.3.1.1.X)', 0.2208089997085212), ('Omicron', 0.21220699998934084), ('BA.2.86* (BA.2.86.X)', 0.09330000000283327), ('KP.3* (KP.3.X)', 0.05617899999753853)]	XEC.4 MC.1 XDY.6 XEC.2.1 KP.2.10 XEQ XEC.36 MR.2 XEC.39 XEC.30 MC.1.4 MC.10.1.1 XEC.14 MC.42 MC.10.1 MC.10.1.6 MC.1.1	0.14701740 0.13976570 0.12500000 0.10756300 0.09330000 0.08720700 0.06372780 0.05617900 0.04191239 0.04191191 0.02672735 0.01785710 0.01537250 0.01106500 0.00924927 0.00924803 0.00689655	5.885678068321809	88.76366919707053
06_03_24_PLMAY28_R2__E0000000__X00__240624_2_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9888269395458277), ('KP.3* (KP.3.X)', 0.011075999998559394), ('Other', 7.048210013714393e-05), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 2.6517899311088028e-05)]	KP.1.1.3 JN.1.11.1 LB.1.8 LB.1 JN.1.36 LB.1.3.5 KP.3.3 JN.1.18.5 KP.5 JN.1.4 JN.1.48.3 LS.2 LP.4 PG.5 XAW KP.2.3.12 KN.1.1	0.53338757 0.34833103 0.03199680 0.02622696 0.01497160 0.01183380 0.01086088 0.00995147 0.00817188 0.00309295 0.00032153 0.00029283 0.00021640 0.00021511 0.00007048 0.00003212 0.00002652	6.401327632843351	97.662441895462
06_03_24_ENCMAY31_R1__E0000000__X00__240624_2_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9819754977667503), ('KP.3* (KP.3.X)', 0.018024499954015265)]	JN.1.35 KP.2.25 KP.2.25.3 KP.1 KP.1.1 KP.3.3.10	0.57575220 0.18193480 0.18193120 0.02117866 0.02117864 0.01802450	4.984308132120022	84.47647393238137
5_20_24_ENCMAY14_R1__E0000000__X00__240604_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.546790999999878), ('KP.3* (KP.3.X)', 0.45320899995068176)]	KP.3 KP.2.10 KP.2 LB.1.3 KP.3.1	0.38353690 0.33109400 0.12119700 0.09450000 0.06967210	10.475206201281425	94.08420559810052
07_14_25_PLJUL08_R1__E0000000__X00__250718_SG_WW__001.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.42857099999898307), ('BA.2.86* (BA.2.86.X)', 0.2567687000115498), ('XFG* (XFG.X)', 0.22551299999531127), ('NB.1.8.1* (NB.1.8.1.X)', 0.08914729998606587)]	NY.19 XFG.10 XFG.6 PQ.1.1 LR.1 JN.1.58.2 LR.2	0.42857100 0.11275679 0.11275621 0.08914730 0.08558961 0.08558958 0.08558951	6.471325458697144	43.65113868173762
06_24_24_SBJUN20_R2__E0000000__X00__240627_2_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9017851718520937), ('KP.3* (KP.3.X)', 0.09821482504934582)]	LB.1.3 JN.1.57 KP.3.1 JN.1.7.3 JN.1.7.1 JN.1.7 JN.1.7.4 JN.1.13 KP.5 KP.6 KP.3 KP.2 KP.3.6 KP.2.18 KP.2.7 JN.1.11.1	0.45460880 0.13103700 0.06299210 0.04617825 0.04617825 0.04617825 0.04617825 0.02575820 0.01761136 0.01761136 0.01761136 0.01761136 0.01761136 0.01761136 0.01761136 0.01761136	4.9807969611034215	79.98862990335418
11_04_24_PLOCT27_R1__E0000000__X00__241107_SG_WW_3__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.7397260000002479), ('XEC* (XEC.X)', 0.13658500000007476), ('BA.2.86* (BA.2.86.X)', 0.12368899999956605)]	MC.37 KP.3.1.1 MC.27 MC.22 MC.43 XEC.2.1 LB.1.1 MC.40.1 KP.2.3.1 KP.2.3.10 KP.2.3 NK.1	0.14310701 0.14310652 0.14310644 0.14310628 0.14310626 0.13658500 0.04428990 0.02419350 0.02419170 0.01890625 0.01890615 0.01739500	3.94951756786718	74.95569006454203
05_28_24_ENCMAY27_R2__E0000000__X00__240624_1_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.955581799998832), ('KP.3* (KP.3.X)', 0.04441820000023902)]	JN.1.11 JN.1.67.1 LF.4 LF.9 LB.1.1 JN.1.18.1 KP.3.5 JN.1.7.4 LF.5	0.27587780 0.26162400 0.09866640 0.09760090 0.09607800 0.06744820 0.04441820 0.03086740 0.02741910	5.222574125567322	90.97749389693342
05_28_24_PLMAY21_R1__E0000000__X00__240624_1_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9999999798986657)]	KP.2.5 KP.2 KP.5 LF.1 MZ.5 KP.2.3.15	0.33339222 0.33339222 0.14134409 0.12774909 0.06388890 0.00023347	4.89937679767536	93.19131859679631
11_18_24_ENCNOV12_R2__E0000000__X00__241125_SG_WW_combined__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.7950219999935848), ('KP.3* (KP.3.X)', 0.1914489999996192), ('Omicron', 0.01352899999503009)]	MC.8 MC.23 KP.3.6 MC.1.3 XEQ	0.31980100 0.30124500 0.19144900 0.17397600 0.01352900	8.628493482051711	96.0973815336254
10_28_24_PLOCT21_R2__E0000000__X00__241101_SG_WW_3__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.7792210000006423), ('Other', 0.1903219999990476), ('KP.3* (KP.3.X)', 0.030457000000041166)]	XEW MC.13.2 MC.13 MC.22 MC.19 MC.19.1 KP.3.1.1 MC.27 MC.15 MC.10.1.3 KP.3.1 MC.10.1 MC.10.1.5 MC.10.1.6 MC.10.1.4	0.19032200 0.15909100 0.15909100 0.05664823 0.05664820 0.05664816 0.05664814 0.05664814 0.05664812 0.05197940 0.03045700 0.01729266 0.01729265 0.01729265 0.01729263	5.1263823243207005	73.00939705046316
06_10_24_SBJUN04_R1__E0000000__X00__240624_4_SG_WW__001.variants.tsv	[('KP.3* (KP.3.X)', 0.6388987999977375), ('BA.2.86* (BA.2.86.X)', 0.3609901999983826), ('A', 0.00011099999989666227)]	KP.3.3.10 KP.3.2 LU.1 JN.1.4 JN.1.8.2 JN.1 JN.1.28 JN.1.8 KP.3.1 KP.2.25 JN.1.44 A.2.5.2	0.43211000 0.19354990 0.10616500 0.10329400 0.03867500 0.03313391 0.03313391 0.03313391 0.01323890 0.00704420 0.00641026 0.00011100	9.007886722363477	97.22435875999064
06_30_25_PLMAY25_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.8659999999918887), ('NB.1.8.1* (NB.1.8.1.X)', 0.0856617000003589), ('KP.3.1.1* (KP.3.1.1.X)', 0.04833830000294368)]	NY.10 NY.15 NY.16.1 PQ.17 MC.19.1.1 NY.16	0.39285700 0.33188700 0.10492700 0.08566170 0.04833830 0.03632900	11.217406147820927	88.38912483697288
06_24_24_PLJUN19_R1__E0000000__X00__240627_2_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6121259739838034), ('KP.3* (KP.3.X)', 0.38787400000277583)]	KP.1.1 KP.3.1 KP.3.2 LB.1.1 KP.3.3 KP.2.10 KP.2 KP.3.3.10 KP.2.3.1 LB.1.3.5 KP.1.1.6 LB.1.3 KP.3.1.7 ML.1	0.25294207 0.16081819 0.10013100 0.08177220 0.06522420 0.05992747 0.05409063 0.05057956 0.04971890 0.04503630 0.03432690 0.03431150 0.00838881 0.00273224	8.130738518302062	93.75647928301508
11_04_24_PLOCT27_R1_Z__E0000000__X00__241107_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.587310999998824), ('BA.2.86* (BA.2.86.X)', 0.4126889999924734)]	MC.19 LF.10 LB.1 LB.1.11 JN.1.16.1 MC.2	0.55746000 0.10317225 0.10317225 0.10317225 0.10317225 0.02985100	5.858543429782722	82.24258435608468
07_29_24_SBJUL23_R1__E0000000__X00__240801_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.47276840011505894), ('KP.3.1.1* (KP.3.1.1.X)', 0.4633469998744342), ('KP.3* (KP.3.X)', 0.06388459970440954)]	JN.1.11.2 MC.19 MC.24 LB.1.3 KP.2.3.8 KP.3.4 MC.13 MC.13.2 KP.2.3.6 MC.1 MC.13.1	0.25763140 0.18680560 0.10950600 0.09840500 0.06936210 0.06388460 0.06093107 0.06093086 0.04736990 0.04399700 0.00117647	6.127358951113225	96.1141022639869
01_06_25_ENCJAN01_R1__E0000000__X00__250205_01-06-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.4894739999895123), ('KP.3.1.1* (KP.3.1.1.X)', 0.37630700001477524), ('BA.2.86* (BA.2.86.X)', 0.13421899998181583)]	XEC MC.8 KP.1.1.5 XEC.33 XEC.2.3 MC.10.1.3 MC.21 XEC.11 XEC.38 MC.32 NL.4 XEC.32 MC.8.1 KP.1.1.3	0.22509480 0.18879050 0.08871300 0.07469880 0.06474820 0.06421330 0.05174430 0.05159870 0.05126820 0.05053540 0.02657680 0.02206530 0.02102350 0.01892920	4.878679789709825	93.25151322609771
05_28_24_PLMAY19_R1__E0000000__X00__240624_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9711537994057224), ('KP.3* (KP.3.X)', 0.028475963395783673), ('Other', 0.0003702347480015361)]	LB.1.1 JN.1.16.3 JN.1.7.4 KP.3.3.10 JN.1.39 JN.1.16 XFN	0.83441880 0.05574140 0.04340570 0.02847596 0.02345060 0.01413730 0.00037023	3.7093180879993137	85.33257532689028
07_22_24_SBJUL21_R2__E0000000__X00__240729_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7233456999981611), ('KP.3* (KP.3.X)', 0.18599509999997865), ('KP.3.1.1* (KP.3.1.1.X)', 0.09051619999977797), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 6.900000000074165e-05), ('Other', 4.3322799874698204e-05), ('A', 3.0677200125180273e-05)]	KP.2 KP.3.4 KP.2.3.7 KP.2.19 KP.2.9 JN.1.18.5 KP.2.3.12 KP.2.3.4 MC.19 KP.3.2.3 MC.28 KP.2.2 PG.3 JN.1.51.1 KP.1.1.1 LF.9 MC.11 LB.1.2.1 MC.11.3 MC.24 MC.44 LW.1 KP.2.3.15 MC.36.1 GK.1.2.1 B.1.36.33 A.2.5.3	0.16513872 0.12706300 0.11233625 0.11182900 0.07833248 0.06625590 0.06206900 0.05233700 0.04257623 0.03224065 0.02663540 0.02412590 0.02390010 0.01987525 0.01593960 0.00850494 0.00733607 0.00557491 0.00530223 0.00480908 0.00370252 0.00279135 0.00102675 0.00015467 0.00006900 0.00004332 0.00003068	8.741342951026748	98.35133598635588
09_16_24_PLSEP11_R1__E0000000__X00__241003_SG_WW_1__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.8719579999982023), ('BA.2.86* (BA.2.86.X)', 0.10349209999919677), ('KP.3* (KP.3.X)', 0.02454990000000162)]	KP.3.1.1 MC.23 KP.2.3.15 KP.1 KP.3.3	0.64746800 0.22449000 0.06240130 0.04109080 0.02454990	4.426561303320358	88.59646189345551
06_10_24_PLJUN02_R2__E0000000__X00__240624_4_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9356932589573412), ('KP.3* (KP.3.X)', 0.0640133999944771), ('Other', 0.00029334102162406937)]	JN.1.11.2 JN.1.11.1 KP.2.3.9 KP.2.3 JN.1.42 JN.1.11 KP.3.3.3 KP.2.3.2 KP.2.3.3 KP.3.3 KR.1.1 XDP	0.19974728 0.19819688 0.17935112 0.17850288 0.07346894 0.05936244 0.04865800 0.02076761 0.02008039 0.01535540 0.00621572 0.00029334	8.352233568408648	94.37514630639066
07_22_24_SBJUL18_R2__E0000000__X00__240729_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.7002078999996211), ('KP.3* (KP.3.X)', 0.2520815145000003), ('Omicron', 0.04748619999999994), ('A', 0.00012399999998625942), ('NB.1.8.1* (NB.1.8.1.X)', 7.643210000077393e-05), ('Other', 2.395339998895115e-05)]	KP.2 LF.3 LP.1.1 KP.3.3.3 KP.3.3.10 KP.2.3.2 XEH KP.3.2.1 LB.1.7 KP.2.3.13 KP.3.3 LB.1.8 MU.2 KP.2.3.6 JN.1.4.9 MD.3.1.2 LD.2 A.2.5.2 PQ.5.1.1 A.27 XFD	0.24302490 0.17810100 0.11345419 0.10433500 0.07947305 0.07230936 0.04748620 0.04740910 0.02475250 0.02205020 0.02086437 0.02048360 0.01865181 0.00579044 0.00141110 0.00009118 0.00008762 0.00007680 0.00007643 0.00004720 0.00002395	9.748011073884772	98.94993813329766
09_30_24_ENCSEP23_R1__E0000000__X00__241003_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.8888889999335334), ('KP.3* (KP.3.X)', 0.11111100001936319)]	MC.19.1 MC.27 MC.13.2.1 KP.3.1.1 MC.19 MC.13.2 MC.22 MC.13 MC.4 MC.15 KP.3.3.5 KP.3.3.10	0.08888890 0.08888890 0.08888890 0.08888890 0.08888890 0.08888890 0.08888890 0.08888890 0.08888890 0.08888890 0.05555550 0.05555550	3.056440307574462	59.36862522154968
05_28_24_PLMAY22_R1__E0000000__X00__240624_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9999999987199335)]	JN.1.11.1 KP.5 JN.1.7.4 KP.1.1.6 JN.1.36.1 JN.1.36	0.41892669 0.36267801 0.13732199 0.04131230 0.01988055 0.01988046	4.289773425377938	72.67163829716083
06_03_24_PLMAY26_R1__E0000000__X00__240624_2_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9569639999965935), ('KP.3* (KP.3.X)', 0.04303599999807498)]	MD.3.1.4 JN.1.16 MD.3.1 JN.1.11.1 KP.3.3 JN.1.34 KP.3.2 KP.3.2.1 JN.1.38 JN.1.6 JN.1.46 JN.3.2.1	0.66666700 0.16623944 0.06926100 0.04281930 0.03293860 0.00879541 0.00853612 0.00156128 0.00110193 0.00108696 0.00075815 0.00023481	6.688832089299503	95.15767648730896
06_30_25_SBJUN15_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.8521739999998685), ('XFG* (XFG.X)', 0.09955009999992466), ('BA.2.86* (BA.2.86.X)', 0.04827589999994687)]	LP.8.1 LP.8.1.6 XFG LF.7.7.2 NY.2	0.40235995 0.40235645 0.09955010 0.04827590 0.04745760	10.822541480319213	82.96491990770157
5_20_24_ENCMAY15_R1__E0000000__X00__240604_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9923859999999788), ('KP.3* (KP.3.X)', 0.007613999999964403)]	KP.5 KP.3.1	0.99238600 0.00761400	6.000538304606369	77.00899575293448
06_30_25_PLJUN24_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.5632491999998164), ('XFG* (XFG.X)', 0.14921500000010007), ('NB.1.8.1* (NB.1.8.1.X)', 0.13528822000013016), ('Omicron', 0.0655307999999794), ('Other', 0.04678117999965555), ('BA.2.86* (BA.2.86.X)', 0.03993559999997053)]	LP.8.1.2 NY.16 NY.2 PQ.8.1 XFG.2 XFG.5 XFC.2 LF.7.6.3 XFV XFC NY.11 NY.16.1 NB.1 PQ.17	0.20913590 0.16689840 0.16683200 0.12767400 0.08900520 0.06020980 0.04477610 0.03993560 0.03825240 0.02075470 0.01115030 0.00923260 0.00852878 0.00761422	12.642693196281314	96.46189345550614
